essay_set,essay,domain1_score,avg_distance_bw_neighbours,max_distance_bw_neighbours,min_distance_bw_neighbours,avg_distance_bw_points,max_distance_bw_points,clark_and_evans,avg_distance_to_nearest_neighbours,cumulative_frequency_distribution,avg_distance_bw_neighbours_euclid,max_distance_bw_neighbours_euclid,min_distance_bw_neighbours_euclid,avg_distance_bw_points_euclid,avg_distance_bw_centroid_and_points,max_distance_bw_centroid_and_points,min_distance_bw_centroid_and_points
7,"Patience is when your waiting .I was patience when in line waiting for lunch .I didnt c ut any one to eat .I was standing and waiting for my turn .Patience ,some people dont have it .Lots of people just cut or yell at you because they dont have  any patience. Sometimes people will push you out of their way .They only do that because they dont have patience at all. Patience is what people need .People need patience because lots o f feelings get hurt .Everyone should have patience.",15,0.6650396288985286,0.853092222719314,0.552294416107211,0.36350315687785845,0.853092222719314,3.8258150455967996,0.6376358409327999,0.7777777777777778,0.8104426124362162,0.94626168039585,0.5420475574720099,1.0457348803500965,[0.79543882],[0.91230755],[0.72712481]
7,"I am not a patience person, like I cant sit in a sit for more than five minutes, but there was one time I was patience and i bet very alse was to that right riding a bike where out training wheels. When I was five learned how to ride a bike I just keeped falling of at one piont my bike  flip and I allmost broke my jaw but i didnt. Finally after @NUM1 weeks of onstint falling I rode for @NUM2 minutes without falling and finally learn how to riken a bike.",13,0.6553691285063772,0.7823716189901477,0.5539896316982187,0.3373887323375153,0.7823716189901477,3.6812438125005715,0.6135406354167618,0.6666666666666666,0.8243348111924618,0.9444684942355477,0.6597399199834019,1.0682129611665487,[0.81306951],[0.90290672],[0.74595066]
7,One day I was at basketball practice and I was running has  with my team when I was getting really really thirsty  do after we did are suicides (a running exercise)I asked coach if we could go get  some drinks  coach said after are double drible down and back exercise @CAPS1 I did the exercise and we all rushed to the drinking fountain and I was at the end of an @NUM1 girl  line .I waited and waited until finally there I was faced with that drinking fountain when one girl says  can I have a drink thank you and all I could do if be stunned..Thats were I heard a bright ladys lets go! I was @CAPS1 mad but I quickly took a @NUM2 second drink of water and rushed over to coach and now Im the fisst one alot and I take long drunks do my teammates call me a fish!,15,0.771143316904272,0.8156515099063079,0.727361058064515,0.3673052682645297,0.8156515099063079,5.499580140842949,0.7626545458204892,0.46153846153846156,0.6747391756676534,0.7384293357329258,0.6072042326823691,1.0581140770755253,[0.79388278],[0.89113598],[0.71379354]
7,"I going to write about a time when I went to the @ORGANIZATION1 fair, we had fun, we saw a ride we wanted to get on, so we got in line. Suddenly, we noticed that we were at the end of the line. So my mother said. @CAPS1 get on another ride then. We already tried the other rides, my father said. So we stayed at the end of the line until it was our turn, and said that was the last ride, soon there were people behind us complaining, their younger children was getting mad, and parents was hollering. We just stood there, and kept being patient. That didnt desterb us. since we were raised to be patient, and wait our turn at things. I feel being patient is very important, because if you act up in line, you might make people think theyre holding you up, but its the line moving slow. Advice: when you are waiting at the end of the line, dont shout, scream, holler, or yell at anyone, it only creates trouble. Just dont think about all of the people ahead of you, talk to someone, just take your mind off of it for a while, then youll notice, the line is moving quicker than you expected. P.S. We enjoyed the ride.",17,0.8763607574415786,0.9069689229444313,0.8257264337828052,0.40726479154601647,0.9069689229444313,7.374744209866456,0.8691219400521331,0.5,0.49573704510322386,0.5903788041879461,0.4313492252353513,1.0235531222469938,[0.76850674],[0.86269941],[0.7131957]
7,"It can be very hard for somebody to be patient. If you are patient, then you are understanding and tolerant. You have to be patient sometimes. When you go to the dentist or doctors office, you need to be very patient. There was a girl who had to go to the dentist. She hated the dentist. It was always so boring. First, youd sit there while your parents did a whole bunch of paperwork. You have to just sit there for like @NUM1 minutes before you even go in. Then, when you finally go in, they start working on your teeth for like ten minutes, then youd sit there for another fifteen minutes. Finally, When you are done getting your teeth cleaned youd sit there for another ten minutes while your parents talk to the dentist. So, you need to be patient sometimes, even when you are just dying of boredome.",13,0.8127436588071125,0.8654003484442181,0.688204898674162,0.4714877183711748,0.8654003484442181,5.6731543599620995,0.7867249591717477,0.46153846153846156,0.6072158279474187,0.7896772775328387,0.5188441992656025,0.9634642132259568,[0.72587715],[0.80331705],[0.63352216]
7,"There was a girl name @PERSON1. She loved spending time with her mom. Every weekend they would either @CAPS3 the movies, amusement or water park, or just stay home. This time was different though. @PERSON1 was even a little scared about @CAPS1 was about @CAPS3 happen. Today was a @DATE1 and @PERSON1 and her mom was watching videos of her mom when she was young. After the video, @PERSON1 and her mom looked at each other and laughed. Once they settled down, @PERSON1s mom looked sad. @CAPS1s wrong mom? @PERSON1 asked. I have @CAPS3 go. I have @CAPS3 go somewhere for work and cant take you with me, mom replied. @CAPS2 not? asked @PERSON1. I dont know, but I need you @CAPS3 wait here with your father. Ill be back soon, the mom said calmly. With that @PERSON1s mom left and drove away. @PERSON1 stood there confused and wishing her mom didnt have @CAPS3 go. Then she went @CAPS3 the phone and called her dad. An hour later, @PERSON1s dad came @CAPS3 her house. He calmed @PERSON1 down, who had been crying because she missed her mom. @PERSON1 went @CAPS3 her room and began  @CAPS3 wait patiently for her mom. Weeks past and @PERSON1s mom still hasnt returned. Every night now @PERSON1 cried hoping her mom would come. During the day she would wait watching for her mom. @PERSON1 wanted her mom more than ever now. Though see never complained @CAPS3 her father and understands that her mom left for an important reason, but still she missed her mom. Two years have passed since @PERSON1s mom had left. @PERSON1 didnt cry as much but still waited. Waited for her mother @CAPS3 come back. One day @PERSON1 heard a knock on the door, she answered it and there stood her mother. They stood on the porch for a moment, then hugged each other. They both cried and her mom whispered Im sorry. @CAPS3 @PERSON1. Now @PERSON1 and her were unseperatable. They never left each others side again.",23,0.9287241485323017,0.9559477859649299,0.8786358145132516,0.5088861281886654,0.9559477859649299,9.758068624903135,0.922050816349847,0.2857142857142857,0.37536649027214536,0.4926747111162667,0.29682390077306847,0.9380959016141609,[0.69649526],[0.88608061],[0.59453485]
7,Un Patience @CAPS1.   My name is @CAPS2 and I have a very hipper non patience horse named @CAPS1. @CAPS1 is a chestnut quarter horse with a white star on his forehead who is very un patient. He is always hipper and ready to go. For example when we are getting ready to go on a horse ride in our back trains he dose not stand still when I am tacking him up at the post. And when we are on the ride he always is so far up ahead that I have to stop him to wait for the group. And thats when he gets unpatient. No matter what he will not stand still and wait for the group so I have to spin him around and walk back to the group. Meany times I have tried training him to be patient but I have always failed. I guess he just always has to be doing something. But I will always love him no matter how un patience he is.,16,0.8258483917291346,0.8788872653116324,0.7811801947173767,0.42909435464610746,0.8788872653116324,6.0932731126883235,0.8142478697043326,0.42857142857142855,0.5882479226229524,0.6615433550155625,0.49216406753920455,1.0008700324089381,[0.75087379],[0.94316764],[0.65394065]
7,"A time when I was patient was when I preordered a videogame called @CAPS1 @CAPS2 I preordered it a month before it came out and I couldnt wait for it to come out. I mostly wanted it because @ORGANIZATION1 is the company that makes it and this is the last game @ORGANIZATION1 was making because some other company bought the @CAPS1 series from @ORGANIZATION1. When the game finally came out on @DATE1 fourteenth two thousand ten, I bought with my friends and the game is amazing. I would give it four of five stars. Im not absessed with it through. I play it only about two hours a day which is all my parensts let me play any way. Hala @CAPS2 is my very favorite game.",18,0.7384498878774617,0.80497715660346,0.6830934626671362,0.38404239751833136,0.80497715660346,4.793446192329992,0.7226392033052886,0.5454545454545454,0.7214128208843462,0.7961237809949704,0.6245363774777895,1.03776432190539,[0.78221114],[0.89808518],[0.71847181]
7,"One time I was patience it was when I wanted a phone I didnt get a phone I knew I was gonna get one someday .The day finally came to get my phone @DATE1 it was my @NUM1 birthday .I was opening presents and I didnt know what I was getting but the last and find big present was a cell phone .So I called my friend on it and  she said whose phone are you calling from I said my .I couldnt believe I could be so patience for such a long time .I was so happy that I could be so patience for  so long. I did not know someone could  be so patience for so long .Once I got my phone I wasnt patience for waiting for a texted message to come back to me .After all I got patience and just waited until I got the text message back . I wish I could be patience everyday but cant do that .Im happy that I have a phone so I can call my mom after all my activitys and  then I know she is on her way and I will be patience with her: could I ever be more  patience . Some days I never patience with anything .one day I will teach someone to be patience to me and I will be happy to do that .But some day and every day after that I will be to patience for everybody .I wish everybody will be patience some day, Patience means you will just wait for that day or moment of live .This a time when I was patience and when I want other people to be patience .I hope someday everybody in the world will be patience with everybody. Will you please help other people to be patient and then they could teach someone new every day .I will be patience or trie to be patience and wait for another thing to happen in life .I hope you are patience at times too. Thanks for reading the time I was patience and times when I want to be patience .Hope you enjoyed his story.",12,0.9447637987936627,0.9804379664169361,0.9227659814438681,0.49887240947301237,0.9804379664169361,10.11442452370872,0.9391007411981787,0.5862068965517241,0.3301322757531021,0.3930242194983196,0.19779804641635798,0.9378528667832952,[0.70312001],[0.93011241],[0.59769759]
7,"I think patience is a time when you have to be calm. It is also a time of wateing. For some people being patient is extremely hard. But for me its easy. At times I can be inpatient, but everyone can be. Being patient is kinda new racking, but I manage. A lot of times I get mad if I have to be too patient. I think @PERCENT1 of people in the world dont like to be patient. with patience comes a reward is you are really patient!",10,0.6214514799666329,0.7284788412751301,0.5449200675443675,0.3661845220192682,0.7284788412751301,3.356645328588074,0.5933766684706936,0.625,0.8674844428436117,0.954022989718416,0.7369140502458479,1.0392472355502713,[0.79532597],[0.87609352],[0.75837127]
7,You know that life is so much harder when you dont have the patients. If you dont then Im going to tell you why. There was a time that found out I was going to @LOCATION1 now thats the good part but when I ask how are we getting there? we had to fly and right then and there I knew I was going to have to be very patient and I thought I didnt have enough patients to fly to @LOCATION1. Although I got through it. Now the worst thing was when I got to @LOCATION1 it was very hot out. We had to stand outside to wait for the bus. It got so hot that I lost all my patients and got so angry at everyone that I thought I was going to blow up! Only because I didnt want to wait for the ride anymore. Haha I came to my sences and I start out it was why easier to wait and the bus eventaly showed up and I already felt way better.,16,0.8360990454171705,0.8849817049476418,0.7601472157083982,0.4605566894975445,0.8849817049476418,6.367219437568463,0.8220044947783605,0.4,0.5691141467399742,0.6926078028604671,0.47962129863540914,0.9766235123795877,[0.72996819],[0.92088665],[0.64539102]
7,"One nice sunny day I was traped in a doctors office with no air conditioning. this doctors office had @NUM1 chairs in the dirty waiting room. I was already cramed in the room with about @NUM2 people for @NUM3 minutes. I was trying to be patient but the patience was wearing off. Sweat dripped of of my face on to my black @PERSON1 short-@CAPS1 shirt. I was starting to get hot and mad, but I kept my patience. I know if I was going to get mad even more, it wouldnt help or make the time faster. Then all of a sudden, creeeeeck, the door opened. A tall white woman with green schrubs on said, @CAPS2.",19,0.697927737927499,0.7822039166815152,0.6372127275188088,0.3371710720580967,0.7822039166815152,4.290316707777261,0.678358634002559,0.6,0.7755048806083891,0.851806635899476,0.659994065607388,1.0723987394158545,[0.81184317],[0.92052122],[0.73165606]
7,"A time I was patient was @DATE1, when I was in line to ride the dragster in @CAPS1 point. I was super hot day, I was at @CAPS1 point with my best friend and we were geting ready to get on the dragster. The line is about an hour long and the sun is beating down on you so to me it felt like forever. Just as we were about to go on the ride they steped us because the ride wasent working right. So we had to wait another @NUM1 mins. Luckly my best firend and I had good patients unlike some of the other people who stormed out of there in the first five minutes. We waited and got on the ride and it was one of the most fun experences of my life. Im so happy we waited said @PERSON1 my best firend. Some people have patient like  @PERSON1 and I, and some dont like the the people who ran of there. Im glade we waited or that would not have happened. In this case patient was a great thing for @PERSON1 and I.",17,0.8420648247885535,0.9147963378203819,0.801793334377343,0.42169673749753356,0.9147963378203819,6.597654694042905,0.8247068367553632,0.6875,0.5589725056282041,0.6296136364829737,0.41280422037478776,1.0123851617536783,[0.7578266],[0.88854123],[0.68010465]
7,"One day, my soccer team was in the chamionchip game in we facing the lions. At the start of the game I was on the bench I was the worst on my team. After the @DATE1 we were up @NUM1 but my coach still put me on the bench and I just sat there and cheered for my. The next to quarters went by and it was tie game @NUM2. Half way through the @DATE2 are star player got hurt so coach put me in. I had no due what do I was just chassing the ball. With one minute left I was standing by their goalie and one of my team mates shot the ball zinged through the air and hit me in the foot. The ball redirected into the goal my team started to cheer we were up @NUM3. After the @DATE2 minute was done and horned went off and every one cheered again and lifted me up. Thats how patience helped me.",14,0.817701842641912,0.8575472920529094,0.776099801680924,0.45492384710239425,0.8575472920529094,6.01756454539889,0.8041308868457404,0.42857142857142855,0.6023929282651531,0.6691788973347508,0.5337653191189753,0.9843227449635221,[0.73697888],[0.85703795],[0.68789423]
7,"This is about a story I was patient I was on an @LOCATION1 @LOCATION1, so this is what happen on the @LOCATION1. I was standing in line on ordered some sausages, eggs, pancakes atia syrup, has browns and orange jucie and take my cool derille sitting a man with a steak for his head and order something and sits down, and I get mad a little the Im still patient okay but then Im really mad because geating steak head gets his before mine and walked in here first.  So then I cool down because a nice cute girl walks in orders and comes and sits down where I were sitting then a old think there goding and hip, they and they order sit down. Finally, the girl and I finally get a food and show the old people hip is we challenged them to surf contest but the main in to sit and wait and be patient even through it @NUM1 in the @TIME1.",12,0.80734628215961,0.8669479341204506,0.7496929081496252,0.400210566297803,0.8669479341204506,5.875191603175538,0.785105502169071,0.42857142857142855,0.6177030291839904,0.7075409413601093,0.5158528198615365,1.0291267231497443,[0.77083719],[0.94951252],[0.7057692]
7,"Tick, tock, tick, tock. Being patient is hard for some people but easy for others. Im not a very patient person. Ill tell about a time when I was patient. (the only time) One time me my mom and my sister we went to the docter because my sister had a docters appointment. I asked my mom how long it was gonna be and she said about @NUM1 min. @CAPS1 I said ok. @CAPS1 we arrived and she asked if I wanted to come inside and I said no Ill wait in the car. @CAPS1 I was inside of the car waiting and I got boare  and turned  the music on and this was ??? about @NUM2 or @NUM3 in. About @NUM4 later I got tired of listening to music. @CAPS1 I tried to fall asleep. That didnt work @CAPS1 I went outside to stretch because my arms and legs were tight. It was @NUM5 and my mom and sister come walking. Thats a time I was patient.",16,0.8119825456450364,0.8636682638574911,0.696563088586267,0.3947044254189298,0.8636682638574911,5.925045488107946,0.7917675077696682,0.35714285714285715,0.6099335940306031,0.77902106699849,0.5221718800213375,1.0337942169935654,[0.77555302],[0.96198085],[0.70467207]
7,"One day @CAPS1 went to school pretty earlie in the @TIME1. He went is just ?? if it were a normal day, and goes to his star class in the @NUM1 grade. He chated with his friends all star and then class was over. Then he goes to @NUM2 hour science and there is a lab with partners. @CAPS3 him and @PERSON2 decide to be partners. Half way through the lab they dont know what to do. @CAPS3 @CAPS1 goes up to the teacher and interupts her and another student. @CAPS3 the teacher says ill be with you in a moment, but he continues to bug her. @CAPS3 he got a step. Then later that day he was in @CAPS2 and was working on a work sheet but the teacher was writing with the principal. @CAPS3 he decided to wait for her to be done @CAPS3 he wouldnt get in trouble, but it was taking much longer than expected @CAPS3 he noved th next problems. then the teach comes back and he got her help. @CAPS3 in conclusion @PERSON1 learned two lesson that day. One that you can get in trouble for being impatient and get a step. Two that if you are pollite and courtaeous in class and be patiet you can get the reward of getting a letter citizenship grade. Wich @PERSON1 did that day.",17,0.8787192466413636,0.9544602813760743,0.8389085420333224,0.44695453780239824,0.9544602813760743,7.54948938482746,0.8659858237841039,0.5263157894736842,0.48828606774248556,0.5676115889702702,0.3017936998147103,0.9907471186695639,[0.73984081],[0.90473756],[0.6583]
7,I recall once a famous madican named @PERSON1 was prefering a stunt that took enourmous amounts of pateints and courage it was named @CAPS1 In Time. The madichian had to stay in a block of ice for @NUM1 days or @NUM2 hours! The great madichian had only a sweater. He had the consiled  ice open to public as the magnificent madichian said I could bearly hear anything. He waited hours on and like falling down on abyiss or bottomless pit. Until the final seconds ended. The madichian as finally free. And alive,16,0.6358471419649927,0.7295651405447368,0.5819683738362667,0.3286067973608191,0.7295651405447368,3.7070435661184002,0.6178405943530667,0.7777777777777778,0.8515950910339439,0.9143649448264444,0.7354384535163542,1.0774498119624487,[0.81754927],[0.94784539],[0.76327514]
7,"One day, a few years ago, I woke up and my mom said we were going  to my grandmas house. So started to get ready. After I was done getting dressed I looked on.  My dresser and grabbed my @MONEY2 @MONEY3 that I was saving up to buy something just incase we went to the store When we got there I saw my cousins dad @CAPS1 walking a puppy. I walked up to him and asked about the dog, he said it was his brothers dog and he was selling it. My mom said I could get a dog so I asked him how much did he coast. @CAPS1 said @MONEY1. I got really excited because I had @MONEY2 and could get @MONEY3 from my granding. So I called my mom but she was busy somewhere else but she told me that she wanted to see the dog before I buy him. So @CAPS1 waited their for hours but my mom took forever. Then finally I got impatience and bought him. But my wow wasnt mad because she ended up liking him",21,0.8269121438842727,0.8751339990721563,0.7584538734876954,0.4071786325554412,0.8751339990721563,6.221306853781067,0.8031672612113379,0.4,0.5858142392169648,0.6950483817869146,0.49973192999415933,1.0241939609621855,[0.76826007],[0.88033396],[0.70443028]
